"mask_FTOC","bathy"
NA,4632
NA,4477
NA,3990
NA,3627
NA,2788
NA,4903
NA,4998
NA,5021
NA,5124
NA,5111
NA,4845
NA,4948
NA,4542
NA,3987
NA,3723
NA,2803
0.13032667,793
0.13032667,184
0.13032667,142
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,72
NA,1580
NA,2272
NA,2579
NA,1977
NA,2143
NA,4916
NA,4964
NA,4912
NA,4855
NA,4848
NA,4103
NA,2746
NA,2554
NA,2757
NA,2518
NA,3059
NA,3359
NA,4289
NA,4840
NA,5062
NA,4927
NA,4618
NA,4688
NA,4717
NA,4786
NA,4771
NA,4514
NA,4380
NA,3461
NA,3329
NA,4265
NA,4600
NA,4643
NA,4558
NA,4328
NA,4367
NA,4193
NA,4240
NA,4257
NA,4297
NA,3971
NA,3427
NA,3182
NA,3217
NA,3403
NA,3614
NA,3999
NA,3970
NA,4045
NA,4065
NA,4318
NA,4170
NA,4072
NA,3985
NA,3897
NA,1973
NA,2206
NA,3131
NA,2732
NA,3157
NA,3640
NA,2336
NA,2711
NA,2856
NA,3122
NA,3589
NA,2543
NA,3405
NA,3913
NA,4482
NA,4764
NA,4804
NA,4839
NA,5029
NA,5176
NA,5114
NA,5162
0.03054048,5514
0.03054048,5486
0.03054048,5433
0.03054048,5096
NA,1981
NA,36
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,213
0.03054048,4562
0.03054048,4894
0.03054048,4648
NA,4097
NA,2404
NA,2660
NA,1690
NA,1391
NA,1244
NA,1943
NA,3262
NA,3376
NA,3184
NA,2284
NA,1767
NA,2393
NA,2790
NA,2596
NA,2399
NA,2411
NA,3849
NA,4285
NA,4315
NA,3975
NA,3396
NA,1935
0.13032667,1716
NA,2238
NA,1536
NA,4002
0.03054048,6485
0.03054048,5475
NA,3736
0.03054048,5303
0.03054048,5203
0.03054048,5012
0.03054048,5504
0.03054048,5423
0.03054048,5213
0.03054048,5516
0.03054048,5345
0.03054048,5168
0.03054048,5282
0.03054048,5232
0.03054048,5118
0.03054048,4767
NA,5105
0.03054048,5039
0.03054048,4919
0.03054048,5245
0.03054048,5225
0.03054048,5238
0.03054048,5126
0.03054048,4915
NA,4571
NA,4651
NA,4461
NA,4779
NA,4725
NA,4320
NA,4345
NA,4178
NA,3389
NA,3313
NA,3728
NA,3566
NA,3799
NA,4313
NA,4304
NA,4186
NA,4218
NA,4128
NA,4137
NA,4142
NA,4068
NA,4003
NA,4015
NA,3998
NA,3942
NA,3678
NA,3680
NA,3670
NA,3610
NA,3646
NA,3543
NA,3558
NA,3365
NA,3539
NA,3535
NA,3329
NA,3271
NA,3162
NA,3074
NA,2825
NA,3014
NA,2931
NA,2891
NA,2998
NA,3088
NA,3024
NA,3200
NA,3340
NA,3368
NA,3408
NA,3399
NA,3517
NA,3432
NA,3573
NA,3540
NA,3615
NA,3464
NA,3662
NA,3366
NA,3308
NA,3236
NA,3119
NA,3175
NA,3184
NA,3630
NA,3870
NA,3700
NA,3757
NA,3900
NA,3922
NA,3983
NA,4054
NA,4002
NA,3998
NA,3950
NA,4217
NA,4193
NA,4256
NA,4081
NA,4720
NA,1637
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,47
0.13032667,210
NA,2138
NA,3169
NA,3621
NA,3674
NA,3226
NA,3453
NA,3665
NA,4252
NA,4457
NA,4220
NA,4379
NA,4365
NA,4284
NA,3920
NA,3667
NA,3065
NA,3540
NA,4026
NA,4952
NA,4972
NA,4984
NA,5132
NA,4963
NA,4753
NA,4733
NA,4533
NA,4461
NA,4264
NA,4272
NA,4124
NA,4008
NA,3618
NA,3380
NA,3045
NA,2682
NA,3164
NA,3661
NA,3883
NA,4090
NA,4253
NA,4383
NA,4399
NA,4482
NA,4609
NA,4562
NA,4497
NA,4535
NA,4405
NA,4293
NA,3186
NA,3610
NA,4989
NA,4979
NA,5003
NA,5052
NA,5053
NA,4934
NA,4749
NA,4301
NA,3938
NA,2731
0.13032667,509
0.13032667,156
0,NA
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,495
NA,1778
NA,1925
NA,2285
NA,2134
NA,4410
NA,4927
NA,4799
NA,4685
NA,4628
NA,4546
NA,3720
NA,2538
NA,2434
NA,2898
NA,2647
NA,2284
NA,4346
NA,5282
NA,5165
NA,5261
NA,5065
NA,5059
NA,5011
NA,5220
NA,5094
NA,4937
NA,4646
NA,4456
NA,3717
NA,4169
NA,3723
NA,4078
NA,4126
NA,4218
NA,4209
NA,4240
NA,4258
NA,3844
NA,3854
NA,3499
NA,3278
NA,3101
NA,3432
NA,3583
NA,3514
NA,3821
NA,3979
NA,4135
NA,4353
NA,4174
NA,4301
NA,4313
NA,4010
NA,3342
NA,3684
NA,3204
NA,4055
NA,4375
NA,4238
NA,4179
NA,3577
NA,3292
NA,3208
NA,4106
NA,3802
NA,1531
NA,3951
NA,4326
NA,4663
NA,4325
NA,4476
NA,4827
NA,4747
NA,5110
NA,5203
NA,5264
0.03054048,5584
0.03054048,5307
0.03054048,5426
NA,2291
0.13032667,160
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,6
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.03967501,4139
0.12282449,2876
0.03054048,4778
NA,4071
NA,2625
NA,3213
NA,2076
NA,1580
NA,1491
NA,1817
NA,3169
NA,3086
NA,3421
NA,1316
NA,3175
NA,2839
NA,2739
NA,3340
NA,2726
NA,2663
NA,3445
NA,3794
NA,4230
NA,3822
NA,3483
NA,3155
0.12282449,2089
NA,2457
NA,1720
NA,3256
0.03054048,7404
NA,3959
0.03054048,5223
0.03054048,5269
0.03054048,5266
0.03054048,4872
0.03054048,5502
0.03054048,5724
0.03054048,5667
0.03054048,5403
0.03054048,5509
0.03054048,5444
0.03054048,5486
0.03054048,5512
0.03054048,4984
0.03054048,4911
0.03054048,5026
0.03054048,4932
0.03054048,5196
0.03054048,4970
0.03054048,4938
0.03054048,5247
0.03054048,5172
NA,4894
NA,4588
NA,4108
NA,4371
NA,4563
NA,4105
NA,3456
NA,3133
NA,2059
NA,2286
NA,3319
NA,3867
NA,4144
NA,4256
NA,4288
NA,4264
NA,4246
NA,4181
NA,4074
NA,4071
NA,3881
NA,3955
NA,3982
NA,3995
NA,3993
NA,3792
NA,3868
NA,3768
NA,3658
NA,3643
NA,3597
NA,3493
NA,3428
NA,3581
NA,3595
NA,3423
NA,3210
NA,3147
NA,2990
NA,2697
NA,2632
NA,2775
NA,2812
NA,2311
NA,2918
NA,2673
NA,2812
NA,2723
NA,3045
NA,3091
NA,2992
NA,3077
NA,3268
NA,3403
NA,3463
NA,3561
NA,3473
NA,3467
NA,3493
NA,3212
NA,3701
NA,3771
NA,3761
NA,3723
NA,3414
NA,3134
NA,3710
NA,3838
NA,3832
NA,3790
NA,3702
NA,3744
NA,3985
NA,3958
NA,3677
NA,3629
NA,3953
NA,3747
NA,4198
NA,3979
NA,3728
NA,4105
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,152
NA,1465
NA,2512
NA,2794
NA,2791
NA,2556
NA,3065
NA,3369
NA,3991
NA,4334
NA,4615
NA,4520
NA,4298
NA,4194
NA,4532
NA,4600
NA,4955
NA,5116
NA,5116
NA,5015
NA,4905
NA,4981
NA,4879
NA,4870
NA,4742
NA,4694
NA,4654
NA,4405
NA,4417
NA,4196
NA,4039
NA,3889
NA,3582
NA,3341
NA,2974
NA,3235
NA,3419
NA,3504
NA,3906
NA,4090
NA,4149
NA,4357
NA,4389
NA,4605
NA,4673
NA,4654
NA,4699
NA,4847
NA,4813
NA,4615
NA,3927
NA,2548
NA,3311
NA,4441
NA,4810
NA,4875
NA,4868
NA,4860
NA,4722
NA,4329
NA,3922
NA,2313
0.13032667,520
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
NA,1287
NA,1500
NA,1648
NA,1786
NA,4042
NA,4705
NA,4620
NA,4543
NA,4429
NA,4360
NA,3959
NA,2747
NA,1602
NA,1083
NA,2067
NA,3525
NA,4860
NA,5268
NA,5446
NA,5357
NA,5433
NA,5217
NA,5119
NA,5090
NA,5262
NA,5320
NA,5296
NA,5079
NA,4709
NA,4300
NA,3713
NA,3563
NA,3714
NA,4144
NA,3659
NA,3889
NA,3851
NA,3635
NA,3439
NA,3113
NA,3103
NA,3433
NA,3601
NA,3702
NA,3657
NA,3787
NA,4151
NA,4081
NA,4213
NA,4280
NA,4341
NA,4361
NA,4244
NA,3977
NA,1844
NA,3485
NA,4378
NA,5103
NA,4548
NA,4376
NA,4248
NA,4440
NA,4377
NA,4503
NA,4361
NA,3679
NA,4595
NA,4597
NA,4809
NA,4657
NA,4670
NA,4797
NA,4807
NA,5354
NA,5586
NA,5394
0.03054048,5371
0.03054048,5514
NA,3440
0.13032667,716
0.13032667,72
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,111
0.03967501,4458
0.03054048,4779
0.03054048,4758
NA,3076
NA,3170
NA,3309
NA,2089
NA,1539
NA,1304
NA,1776
NA,2881
NA,3468
NA,3553
NA,1053
NA,3236
NA,3604
NA,2885
NA,3180
NA,2934
NA,3781
NA,3906
NA,4509
NA,4222
NA,4027
NA,3938
NA,3056
NA,2377
NA,2061
0.12282449,2042
NA,2417
0.03054048,6541
NA,4504
0.03054048,5203
0.03054048,5403
0.03054048,5441
0.03054048,5567
0.03054048,5431
0.03054048,5491
0.03054048,5605
0.03054048,5565
0.03054048,5544
0.03054048,5114
0.03054048,5452
0.03054048,5456
0.03054048,5074
0.03054048,4844
0.03054048,5020
0.03054048,5067
0.03054048,5164
0.03054048,5048
0.03054048,5078
NA,4925
NA,4835
NA,4639
NA,4664
NA,4595
NA,4419
NA,4291
NA,4136
NA,2217
NA,3089
NA,3824
NA,4019
NA,4041
NA,4497
NA,4439
NA,4380
NA,4313
NA,4274
NA,4158
NA,4241
NA,4060
NA,4003
NA,3947
NA,3836
NA,3558
NA,3695
NA,3993
NA,3829
NA,3879
NA,3710
NA,3592
NA,3629
NA,3409
NA,3428
NA,3453
NA,3253
NA,3111
NA,2879
NA,2660
NA,2719
NA,2547
NA,2898
NA,2684
NA,2865
NA,3077
NA,3236
NA,3233
NA,3154
NA,2759
NA,2610
NA,3032
NA,2828
NA,2806
NA,2759
NA,3218
NA,3361
NA,3521
NA,3724
NA,3116
NA,3172
NA,3598
NA,3450
NA,3167
NA,3386
NA,3355
NA,3656
NA,3767
NA,3311
NA,3182
NA,3560
NA,3988
NA,4118
NA,3904
NA,3739
NA,3920
NA,3816
NA,3619
NA,3517
NA,3770
NA,3762
NA,3848
NA,3997
NA,4276
0.03054048,5921
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,85
0.13032667,292
NA,1696
NA,2355
NA,2323
NA,2426
NA,2562
NA,3175
NA,3658
NA,4167
NA,4326
NA,4340
NA,4368
NA,4455
NA,4548
NA,4549
NA,4956
NA,5062
NA,5347
NA,5184
NA,5057
NA,4866
NA,4991
NA,4863
NA,4883
NA,4719
NA,4530
NA,4535
NA,4398
NA,4247
NA,4085
NA,3907
NA,3633
NA,3078
NA,2987
NA,3526
NA,3618
NA,3933
NA,4048
NA,4238
NA,4326
NA,4330
NA,4445
NA,4549
NA,4597
NA,4736
NA,4756
NA,4877
NA,4967
NA,4947
NA,4672
NA,3803
NA,3196
NA,1873
NA,2286
NA,4851
NA,4786
NA,4768
NA,4533
NA,3997
NA,3461
NA,1360
0.13032667,263
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,650
0.13032667,1049
NA,1719
NA,2009
NA,3417
NA,4364
NA,4348
NA,4370
NA,4244
NA,4203
NA,3261
NA,2392
NA,648
NA,2088
NA,2908
NA,4612
NA,4994
NA,5226
NA,5273
NA,5359
NA,5345
NA,5343
NA,5170
NA,5196
NA,5319
NA,5243
NA,5338
NA,5185
NA,5016
NA,4856
NA,4611
NA,4719
NA,4450
NA,3843
NA,3730
NA,3756
NA,3299
NA,3353
NA,3043
NA,3174
NA,3475
NA,3698
NA,3814
NA,3950
NA,3964
NA,3784
NA,3736
NA,4049
NA,4185
NA,4312
NA,4353
NA,4493
NA,4481
NA,3853
NA,2095
NA,3848
NA,4708
NA,5101
NA,4739
NA,4491
NA,4586
NA,4647
NA,4913
NA,4932
NA,5274
NA,5030
NA,3526
NA,3683
NA,4627
NA,5185
NA,5053
NA,4928
NA,4912
NA,5179
NA,5252
NA,5390
NA,4776
NA,4014
0.13032667,1687
0.13032667,260
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,103
0.03054048,4519
0.03054048,4664
0.03054048,4661
NA,4058
NA,3368
NA,2644
NA,1792
NA,1314
NA,1068
NA,1900
NA,2420
NA,3246
NA,3387
NA,983
NA,2577
NA,2816
NA,3507
NA,3705
NA,3908
0.03967501,4169
NA,4524
NA,4538
NA,4412
NA,4264
NA,3984
NA,2682
NA,2452
0.13032667,1623
0.13032667,1418
0.13032667,721
NA,5081
0.03054048,5246
0.03054048,5307
0.03054048,5518
0.03054048,5604
0.03054048,5619
0.03054048,5628
0.03054048,5712
0.03054048,5683
0.03054048,5667
0.03054048,5480
0.03054048,5464
0.03054048,5520
0.03054048,5418
0.03054048,4815
0.03054048,5054
0.03054048,5039
0.03054048,5011
0.03054048,4916
0.03054048,4898
0.03054048,4894
NA,4775
NA,4854
NA,4607
NA,4621
NA,4701
NA,4574
NA,3080
NA,4287
NA,3955
NA,3615
NA,4371
NA,4577
NA,4576
NA,4493
NA,4469
NA,4349
NA,4009
NA,4194
NA,4176
NA,4045
NA,3932
NA,4057
NA,3961
NA,3883
NA,3684
NA,3452
NA,3584
NA,3487
NA,3497
NA,3655
NA,3392
NA,3458
NA,3296
NA,2875
NA,3148
NA,3006
NA,2999
NA,2817
NA,2654
NA,2902
NA,3137
NA,3176
NA,3018
NA,3016
NA,3460
NA,3537
NA,3592
NA,3529
NA,3495
NA,3392
NA,3271
NA,3431
NA,3471
NA,3259
NA,2644
NA,2034
NA,2432
NA,2677
NA,2791
NA,3726
NA,3596
NA,3259
NA,2996
NA,3001
NA,2632
NA,2979
NA,2849
NA,3435
NA,3670
NA,2744
NA,3505
NA,4010
NA,3626
NA,3482
NA,3995
NA,4387
NA,4308
NA,4208
NA,4214
NA,3746
NA,3550
NA,3988
NA,3862
0.03054048,5925
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,31
0.13032667,81
0.13032667,121
NA,1764
NA,2080
NA,2180
NA,2559
NA,3001
NA,3531
NA,3954
NA,4159
NA,4187
NA,4137
NA,4491
NA,4765
NA,4849
NA,5206
NA,5342
NA,5317
NA,5521
NA,5349
NA,5298
NA,5003
NA,4873
NA,4865
NA,4712
NA,4794
NA,4552
NA,4280
NA,4465
NA,4239
NA,3961
NA,3615
NA,3472
NA,2895
NA,3643
NA,3669
NA,4009
NA,4181
NA,4407
NA,4633
NA,4608
NA,4635
NA,4752
NA,4755
NA,4897
NA,5049
NA,4752
NA,5246
NA,5122
NA,5065
NA,4934
NA,4533
NA,2784
NA,1558
NA,4019
NA,4745
NA,4523
NA,4298
NA,3763
NA,3191
NA,1130
NA,146
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,86
0.13032667,166
NA,1490
NA,1956
NA,3148
NA,3571
NA,3852
NA,4002
NA,4063
NA,3911
NA,2786
0.13032667,304
0,NA
0,NA
NA,2198
NA,4492
NA,4883
NA,5008
NA,5055
NA,5057
NA,5125
NA,4945
NA,4817
NA,4964
NA,5131
NA,5175
NA,5212
NA,5116
NA,4891
NA,4751
NA,4732
NA,4307
NA,4168
NA,4250
NA,4036
NA,3799
NA,3198
NA,3089
NA,3386
NA,3650
NA,3676
NA,3916
NA,4003
NA,3905
NA,4120
NA,4097
NA,4138
NA,3999
NA,4082
NA,4335
NA,4334
NA,4418
NA,4603
NA,4200
0.13032667,1979
NA,3672
NA,4862
NA,4882
NA,4757
NA,4701
NA,4817
NA,5011
NA,5251
NA,5272
NA,5448
NA,5596
NA,5181
NA,3968
NA,4279
NA,5227
NA,5314
NA,5100
NA,5153
NA,4736
NA,4571
NA,3847
NA,3909
NA,3557
0.13032667,1131
NA,126
NA,9
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,303
0.03967501,4016
0.03054048,4657
0.03054048,4504
NA,3384
NA,2635
NA,899
NA,1717
NA,1294
NA,1175
NA,2203
NA,2579
NA,3723
NA,3197
NA,1228
NA,1757
NA,2164
NA,3563
NA,3978
NA,3964
NA,4483
NA,4623
NA,4604
NA,4477
NA,4372
NA,3762
NA,2308
0.12282449,2019
0.13032667,1112
0.13032667,1906
0.13032667,1136
0.03054048,5758
0.03054048,5998
0.03054048,5518
0.03054048,5713
0.03054048,5601
0.03054048,5834
0.03054048,5746
0.03054048,5511
0.03054048,5758
0.03054048,5835
0.03054048,5392
0.03054048,5031
0.03054048,5188
0.03054048,5114
0.03054048,4889
NA,4877
NA,4783
NA,4820
NA,4906
NA,4202
NA,4859
NA,4699
NA,4426
NA,4658
NA,4809
NA,4967
NA,4505
NA,3799
NA,2928
NA,3837
NA,4498
NA,4597
NA,4680
NA,4596
NA,4568
NA,4338
NA,4368
NA,4214
NA,4141
NA,4110
NA,4078
NA,4010
NA,3830
NA,3665
NA,3751
NA,3385
NA,3372
NA,2622
NA,3084
NA,3299
NA,3133
NA,3135
NA,3293
NA,3353
NA,3391
NA,3226
NA,3261
NA,3222
NA,3049
NA,2987
NA,2974
NA,3299
NA,3398
NA,3374
NA,2912
NA,3548
NA,3695
NA,3680
NA,3709
NA,3766
NA,3769
NA,3704
NA,3762
NA,3717
NA,3670
NA,3673
NA,3589
NA,3587
NA,3775
NA,3656
NA,3655
NA,3337
NA,3768
NA,3817
NA,3848
NA,3732
NA,3886
NA,3873
NA,3923
NA,3522
NA,3654
NA,3895
NA,3537
NA,3820
NA,4119
NA,4356
NA,4377
NA,4584
NA,4519
NA,4366
NA,4389
NA,3795
NA,3910
NA,4254
0.03054048,6369
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
0.13032667,35
0.13032667,168
NA,292
NA,1039
NA,1716
NA,2859
NA,3272
NA,3627
NA,4029
NA,4093
NA,4143
NA,4324
NA,4653
NA,4959
NA,5175
NA,5336
NA,5403
NA,5482
NA,5488
NA,5534
NA,5386
NA,5157
NA,5094
NA,4809
NA,4819
NA,4643
NA,4425
NA,4365
NA,4347
NA,4075
NA,3844
NA,3561
NA,3214
NA,3361
NA,3637
NA,3862
NA,4248
NA,4320
NA,4449
NA,4789
NA,4997
NA,5015
NA,5052
NA,5057
NA,5050
NA,5043
NA,5047
NA,5101
NA,5161
NA,5080
NA,4260
NA,2315
NA,1930
NA,4112
NA,4677
NA,4384
NA,3982
NA,3321
NA,2746
0.13032667,486
NA,39
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
0,NA
0.13032667,575
NA,1870
NA,3270
NA,3157
NA,3346
NA,3430
NA,3723
NA,3416
0.13032667,181
0,NA
0,NA
0,NA
0.13032667,319
NA,4018
NA,4264
NA,4890
NA,5034
NA,5049
NA,4772
NA,4507
NA,4693
NA,4760
NA,4913
NA,4914
NA,4831
NA,4667
NA,4572
NA,4397
NA,4451
NA,4447
NA,4060
NA,3706
NA,3433
NA,3526
NA,3136
NA,3220
NA,3474
NA,3469
NA,3940
NA,3961
NA,3992
NA,4001
NA,4268
NA,4179
NA,4338
NA,4403
NA,4393
NA,4370
NA,4367
NA,4468
NA,4559
NA,4129
NA,2678
NA,4289
NA,5206
NA,5044
NA,4876
NA,4755
NA,4934
NA,5137
NA,5323
NA,5374
NA,5442
NA,5458
NA,5597
NA,5494
NA,4708
NA,5104
NA,5352
NA,5492
NA,5203
NA,4843
NA,2698
NA,2615
NA,3513
NA,3800
0.13032667,1561
NA,342
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,50
NA,2119
0.03967501,4094
0.04397903,3567
NA,2267
NA,2466
NA,2543
NA,1452
NA,1865
NA,1046
NA,1587
NA,2716
NA,2751
NA,3217
NA,2910
NA,1047
NA,1892
NA,1889
NA,3507
NA,4075
NA,4122
NA,4227
NA,4317
NA,4508
NA,4420
NA,4342
NA,3870
NA,2392
NA,2457
0.13032667,1191
NA,2534
0.13032667,1977
NA,2555
0.03054048,7999
0.03054048,5849
0.03054048,5750
0.03054048,5759
0.03054048,5710
0.03054048,5686
0.03054048,5632
0.03054048,5759
0.03054048,5605
0.03054048,5207
0.03054048,5161
0.03054048,5190
NA,4911
NA,4631
NA,4687
NA,4687
NA,4726
NA,4936
NA,4912
NA,4824
NA,4337
NA,4529
NA,4562
NA,4627
NA,4515
NA,3959
NA,4462
NA,4613
NA,4946
NA,4429
NA,4050
NA,4784
NA,4708
NA,4522
NA,4393
NA,4418
NA,4317
NA,3611
NA,4061
NA,3643
NA,3662
NA,3482
NA,3240
NA,3274
NA,3171
NA,3399
NA,3520
NA,3697
NA,3607
NA,3730
NA,3700
NA,3743
NA,3503
NA,3581
NA,3438
NA,3568
NA,3409
NA,3330
NA,3195
NA,3139
NA,3125
NA,3372
NA,3416
NA,3302
NA,3565
NA,3649
NA,3801
NA,3848
NA,3810
NA,3896
NA,3830
NA,3860
NA,4002
NA,3933
NA,4053
NA,3819
NA,3924
NA,3945
NA,3803
NA,3893
NA,3830
NA,3793
NA,3797
NA,3854
NA,4113
NA,4255
NA,4193
NA,4087
NA,4066
NA,3761
NA,3720
NA,3835
NA,3062
NA,3955
NA,4194
NA,4626
NA,4702
NA,4711
NA,4414
NA,4532
NA,4497
NA,3639
NA,3756
0.03054048,6417
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
0,NA
0.13032667,33
0.13032667,87
NA,1816
NA,2972
NA,3430
NA,3882
NA,4128
NA,4172
NA,4303
NA,4478
NA,4877
NA,4955
NA,5234
NA,5362
NA,5427
NA,5429
NA,5492
NA,5364
NA,5197
NA,5102
NA,5169
NA,5143
NA,4931
NA,4784
NA,4593
NA,4442
NA,4237
NA,4433
NA,3589
NA,3115
NA,3505
NA,3690
NA,4067
NA,4401
NA,4474
NA,4463
NA,4762
NA,5013
NA,4893
NA,5144
NA,4923
NA,4825
NA,5319
NA,5395
NA,5191
NA,5049
NA,4743
NA,4198
NA,2616
NA,2447
NA,4528
NA,4012
NA,4300
NA,3800
NA,2958
NA,2166
0.13032667,306
NA,19
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,332
NA,1520
NA,3124
NA,3097
NA,3073
NA,3175
NA,3389
NA,2463
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,3365
NA,3961
NA,4936
NA,4616
NA,4633
NA,4539
NA,4208
NA,3866
NA,4682
NA,4615
NA,4584
NA,4480
NA,4303
NA,4533
NA,4283
NA,4124
NA,4038
NA,4013
NA,3879
NA,3518
NA,3225
NA,2812
NA,3395
NA,3719
NA,4095
NA,4025
NA,3977
NA,4318
NA,4384
NA,4394
NA,4394
NA,4462
NA,4394
NA,4415
NA,4615
NA,4465
NA,4564
NA,4524
